id,main,secondary,name,city,street,streetNumber,ZipCode,Lat,Long
1000000299582993,amenity,parking,,,,,,45.472749200002,9.1811722999997
1000000318923222,amenity,parking,,,,,,45.460917000002,9.1650939999997
1000000318923225,amenity,parking,,,,,,45.459840500002,9.1670532999997
1000000323945081,amenity,parking,,,,,,45.479990000002,9.1891988999997
1000000323945084,amenity,parking,,,,,,45.480129000002,9.1881752999997
1000000339540935,amenity,parking,,,,,,45.455291500002,9.1810054999997
1000000345542598,amenity,parking,,,,,,45.478956200002,9.1996075999997
1000000345544078,amenity,parking,,,,,,45.479069900002,9.1994864999997
1000000345757329,amenity,parking,,,,,,45.468075600002,9.1736400999997
1000000345757330,amenity,parking,,,,,,45.468183700002,9.1738024999997
1000000356600033,amenity,parking,,,,,,45.471754300002,9.1975510999997
1000000356785778,amenity,parking,,,,,,45.456836400002,9.1718782999997
1000000356785787,amenity,parking,,,,,,45.460393900002,9.1660887999997
1000000362130924,amenity,parking,,,,,,45.471305500002,9.1692813999997
1000000362130930,amenity,parking,,,,,,45.471483300002,9.1695542999997
1000000363325629,amenity,parking,,,,,,45.477618500002,9.1888193999997
1000000363325631,amenity,parking,,,,,,45.477256500002,9.1886932999997
1000000396367463,amenity,parking,,,,,,45.456617900002,9.1916659999997
1000000403671983,amenity,parking,,,,,,45.457360400002,9.1835670999997
1000000404906440,amenity,parking,,,,,,45.476113000002,9.1901140999997
1000000404906442,amenity,parking,,,,,,45.475963500002,9.1901361999997
1000000405434266,amenity,parking,,,,,,45.463700000002,9.1951514999997
1000000407993941,amenity,parking,,,,,,45.472501400002,9.1707864999997
1000000407993942,amenity,parking,,,,,,45.472850100002,9.1695675999997
1000000418040046,amenity,parking,,,,,,45.477203300002,9.1982020999997
1000000418040052,amenity,parking,,,,,,45.476977400002,9.1982646999997
1000000457407389,amenity,parking,,,,,,45.475244800002,9.1867235999997
1000000503258696,amenity,parking,Renargia Parking,,,,,45.461023900002,9.2052916999997
1000000515460391,amenity,parking,,,,,,45.462221100002,9.1817268999998
1000000519114040,amenity,parking,,,,,,45.454238000002,9.1856766999998
1000000642632317,amenity,parking,,,,,,45.460068400002,9.1822214999998
1000000681656102,amenity,parking,,,,,,45.457214800002,9.1701395999998
1000000873315792,amenity,parking,,,,,,45.457488100002,9.1697214999998
1000000899338122,amenity,parking,,,,,,45.466959400002,9.1873459999998
1000000899338125,amenity,parking,,,,,,45.467197700002,9.1879448999998
1000001074163766,amenity,parking,,,,,,45.462461300002,9.1991405999998
1000001074163767,amenity,parking,,,,,,45.462546500002,9.1990215999998
1000001074163768,amenity,parking,,,,,,45.462679400002,9.1991260999998
1000001087767800,amenity,parking,,,,,,45.452101100002,9.1869114999998
2000000008060387,amenity,parking,,,,,,45.4582899,9.1909288
369229560,amenity,parking_entrance,,,,,,45.4594467,9.1968844
1302785536,amenity,parking_entrance,,,,,,45.4787566,9.1771886999999
1512690633,amenity,parking_entrance,Buonaparte,,,,,45.467321400001,9.1799312999999
1855655293,amenity,parking_entrance,,,,,,45.470435000001,9.1945752999999
2066331380,amenity,parking_entrance,,,,,,45.462373,9.1899273999998
2066331381,amenity,parking_entrance,,,,,,45.4622024,9.1900720999998
2437153586,amenity,parking_entrance,Piazza Meda,,,,,45.466984,9.1945978999998
2437179662,amenity,parking_entrance,Piazza Meda - foot entrance,,,,,45.4671778,9.1936577999998
2437179679,amenity,parking_entrance,Piazza Meda,,,,,45.4671049,9.1933024999998
2456956248,amenity,parking_entrance,,,,,,45.4750355,9.1880183999998
2456956256,amenity,parking_entrance,,,,,,45.4742374,9.1878403999998
2476635014,amenity,parking_entrance,,Milano,Via Marina,10,20121,45.4717296,9.2007421999998
2476976389,amenity,parking_entrance,,,,,,45.4693867,9.1983416999998
2477023347,amenity,parking_entrance,,,,,,45.4591538,9.1985591999998
2477023368,amenity,parking_entrance,,,,,,45.4595663,9.1983458999998
2479855009,amenity,parking_entrance,,,,,,45.459818,9.1691715999998
2479855016,amenity,parking_entrance,,,,,,45.4599893,9.1692453999998
2485587042,amenity,parking_entrance,,,,,,45.4685557,9.1835315999998
2494988437,amenity,parking_entrance,,,,,,45.4770379,9.1909232999998
2542070113,amenity,parking_entrance,,,,,,45.4605704,9.1924951999998
2653866505,amenity,parking_entrance,,,,,,45.467556700001,9.2104750999998
2653866506,amenity,parking_entrance,,,,,,45.468239500001,9.2104589999998
2658328746,amenity,parking_entrance,,,,,,45.4809371,9.1866441999998
2658328750,amenity,parking_entrance,,,,,,45.480843,9.1873629999998
2707542562,amenity,parking_entrance,,,,,,45.454934300001,9.1780167999998
2765722618,amenity,parking_entrance,,,,,,45.459598500001,9.1683284999998
2942352020,amenity,parking_entrance,,,,,,45.455864,9.1723347999998
2991249172,amenity,parking_entrance,Buonaparte,,,,,45.4672411,9.1798399999998
3042190566,amenity,parking_entrance,,,,,,45.4664781,9.1620146999998
3054305910,amenity,parking_entrance,,,,,,45.46581,9.1920380999998
3054305912,amenity,parking_entrance,,,,,,45.4658369,9.1920412999998
3156287933,amenity,parking_entrance,,,,,,45.4786443,9.1773312999998
3274551674,amenity,parking_entrance,,Milano,Via Pietro Moscati,10,,45.4797406,9.1705260999998
3308345154,amenity,parking_entrance,,,,,,45.4506929,9.1966851999998
3649262343,amenity,parking_entrance,,,,,,45.460946300001,9.1731842999998
3675026256,amenity,parking_entrance,,,,,,45.477396700001,9.1888456999998
3832594372,amenity,parking_entrance,,,,,,45.464973000001,9.1963401999998
3844491563,amenity,parking_entrance,Majno,,,,,45.472607200001,9.2054337999998
3844499451,amenity,parking_entrance,Majno,,,,,45.471411800001,9.2054646999998
3857379143,amenity,parking_entrance,Marcona Parking,Milano,Via Marcona,7,20129,45.463808500001,9.2096722999998
3857417613,amenity,parking_entrance,Garage Premuda,Milano,Viale Premuda,36,,45.466149100001,9.2074232999998
3857426263,amenity,parking_entrance,,Milano,Via Felice Bellotti,2a,,45.470633100001,9.2074398999998
4382536404,amenity,parking_entrance,,Milano,Viale Bligny,21,,45.451038300001,9.1918470999998
4382536481,amenity,parking_entrance,,Milano,Viale Beatrice d'Este,22,,45.451754800001,9.1917015999998
4400710068,amenity,parking_entrance,,,,,,45.455789300001,9.1687227999998
4552642971,amenity,parking_entrance,,,,,,45.481237300002,9.1849916999998
4654764844,amenity,parking_entrance,"Garage ""Romana""",,Corso di Porta Romana,118,,45.453846400001,9.1988109999998
4654764887,amenity,parking_entrance,,,,,,45.453520100001,9.1988217999998
4861913395,amenity,parking_entrance,Parcheggio Piazza Cardinal Ferrari,,,,,45.455726500001,9.1923892999999
5006966916,amenity,parking_entrance,Via Balestrieri,Milano,Via Domenico Balestrieri,7,20154,45.478093200001,9.1774423999999
5781362797,amenity,parking_entrance,,,,,,45.464862600002,9.1964603999999
5781362798,amenity,parking_entrance,,,,,,45.464898500002,9.1960702999999
5798260278,amenity,parking_entrance,Machiavelli,,,,,45.477933700002,9.2014197999999
5798260282,amenity,parking_entrance,Autorimessa,,,,,45.478384900002,9.2004469999999
6420995357,amenity,parking_entrance,,,,,,45.475655200002,9.1697612999998
6420995369,amenity,parking_entrance,,,,,,45.475906400002,9.1697801999998
6910584378,amenity,parking_entrance,,Milano,Via Carlo Ottavio Cornaggia,8/A,,45.458464600002,9.1859434999998
7090366388,amenity,parking_entrance,,,,,,45.464675200002,9.1618848999998
9129183247,amenity,parking_entrance,,,,,,45.478232600002,9.2011983999998
9320728600,amenity,parking_entrance,,,,,,45.461443300002,9.1723188999998
9373447981,amenity,parking_entrance,,,,,,45.456585600002,9.1685490999998
9577931947,amenity,parking_entrance,,,,,,45.461847600002,9.2105293999998
9610658600,amenity,parking_entrance,,,,,,45.457570400002,9.1751434999998
1000001074163749,amenity,parking_space,,,,,,45.462784500002,9.1926958999998
1000001074163750,amenity,parking_space,,,,,,45.462774700002,9.1926958999998
1000001074163751,amenity,parking_space,,,,,,45.462765900002,9.1926957999998
1000001074163752,amenity,parking_space,,,,,,45.462757200002,9.1926962999998
1000001074163753,amenity,parking_space,,,,,,45.462748000002,9.1926988999998
1000001074163754,amenity,parking_space,,,,,,45.462738600002,9.1927031999998
1000001074163756,amenity,parking_space,,,,,,45.462746200002,9.1924712999998
1000001074163757,amenity,parking_space,,,,,,45.462752600002,9.1924987999998
1000001074163758,amenity,parking_space,,,,,,45.462761300002,9.1925240999998
1000001074163759,amenity,parking_space,,,,,,45.462770500002,9.1925493999998
1000001074163760,amenity,parking_space,,,,,,45.462781700002,9.1925744999998
1000001074163761,amenity,parking_space,,,,,,45.462793500002,9.1925990999998
1000001074163762,amenity,parking_space,,,,,,45.462804400002,9.1926249999998
95769542,amenity,pharmacy,dei Padri Fatebenefratelli srl,Milano,Via San Vittore,12,20123,45.4631277,9.1714179
245396920,amenity,pharmacy,Cerini,Milano,Via Aurelio Saffi,6,20123,45.4692748,9.1716393
258035575,amenity,pharmacy,Nuova Beretta snc,Milano,Viale Bligny,47,20136,45.4510613,9.196581
268651608,amenity,pharmacy,Farmacia Legnani srl,Milano,Via Giovanni Rasori,2,20145,45.4676994,9.1644493
281579894,amenity,pharmacy,Coni Zugna Farma S.R.L.,Milano,Viale Coni Zugna,56,20144,45.4562458,9.1705708
282178588,amenity,pharmacy,Nazionale,Milano,Corso Cristoforo Colombo,6,20144,45.4544141,9.1712275
282179896,amenity,pharmacy,Calatafimi sas,Milano,Piazzale di Porta Lodovica,2,20136,45.4522678,9.1858734
282180702,amenity,pharmacy,Tadini,Milano,Piazza del Tricolore,2,20129,45.4675349,9.2062416
282181009,amenity,pharmacy,Concordia,Milano,Corso Concordia,16,20129,45.4676802,9.2100342
283049459,amenity,pharmacy,Canonica,,Via Luigi Canonica,32,20154,45.4789657,9.1745128
429422740,amenity,pharmacy,Raimondi snc,Milano,Largo La Foppa,1,20121,45.4780559,9.184203
429424573,amenity,pharmacy,Sant'Agostino,Milano,Via San Vincenzo,1,20123,45.4586688,9.177355
568383423,amenity,pharmacy,Dell'Orso,Milano,Via dell'Orso,1,20121,45.4690575,9.1876604
593508426,amenity,pharmacy,Bligny,Milano,Viale Bligny,23,20136,45.451042,9.1924220999999
661556413,amenity,pharmacy,Farmacia Carlo Alberto,Milano,Via Giuseppe Mazzini,12,20123,45.4626069,9.1882701999999
680520345,amenity,pharmacy,Tommaseo sas,Milano,Via Lorenzo Mascheroni,16,20145,45.4700632,9.1655938999999
702124886,amenity,pharmacy,Società Cooperativa Farmaceutica,Milano,Piazza Sempione,8,20154,45.4764339,9.1718512999999
702125206,amenity,pharmacy,Farmacia Sempione,Milano,Corso Sempione,5,20145,45.4766692,9.1707132999999
715904515,amenity,pharmacy,Farmacia Carlo Erba,Milano,Piazza del Duomo,21,20121,45.4648345,9.1894154999999
1003847417,amenity,pharmacy,Carrobbio,Milano,Via Stampa,14,20123,45.4603797,9.1817954999999
1038653879,amenity,pharmacy,Lloyds Farmacia Largo Augusto,Milano,Largo Augusto,8,20122,45.4628724,9.1968132999999
1285218926,amenity,pharmacy,Farmacia Lega Lombarda s.r.l.,Milano,Piazza Lega Lombarda,5,20154,45.4780244,9.1800893999999
1529839225,amenity,pharmacy,Farmacia Del Duomo s.r.l.,Milano,Via Larga,6,20122,45.462468900001,9.1934994999999
1529839230,amenity,pharmacy,Ponte Vittoria snc,Milano,Via Uberto Visconti di Modrone,1,20122,45.463362800001,9.1987560999999
1600010810,amenity,pharmacy,Coop.Farm.Pontaccio,Milano,Via Pontaccio,22,20121,45.472218100001,9.1840217999999
1600010817,amenity,pharmacy,Comotti,Milano,Piazza Cavour,5,20121,45.473088800001,9.1951889999999
1605677394,amenity,pharmacy,Olona SNC,Milano,Viale Coni Zugna,43,20144,45.457331000001,9.1692976999999
1630392483,amenity,pharmacy,Farmacia San Babila,Milano,Via della Spiga,2,20121,45.468821300001,9.1989055999999
1630392498,amenity,pharmacy,Senato Sas,Milano,Via Senato,2,20121,45.469007500001,9.1992933999999
1675597921,amenity,pharmacy,Sacchi Snc,Milano,Via Augusto Anfossi,9,20135,45.460505200001,9.2094384999999
1675597922,amenity,pharmacy,Ferrarini snc di Viganò Sofia & c.,Milano,Piazza Cinque Giornate,6,20129,45.461743300001,9.2074192999999
1675597923,amenity,pharmacy,Ventrini Snc,Milano,Corso Ventidue Marzo,23,20129,45.462384900001,9.2104888999999
1675597925,amenity,pharmacy,Cinque Giornate snc,Milano,Piazza Cinque Giornate,7,20129,45.462398000001,9.2078193999999
1675597928,amenity,pharmacy,Farmacia Novara Srl,Milano,Via Archimede,20,20129,45.465030900001,9.2114667999999
1678582986,amenity,pharmacy,Farmacia Beltrade S.R.L.,Milano,Piazza Santa Maria Beltrade,1,20123,45.462775100001,9.1864722999999
1678583006,amenity,pharmacy,Farmacia Centrale S.n.c.,Milano,Via Spadari,13,20123,45.463832100001,9.1866355999999
1721606914,amenity,pharmacy,Ariberto SAS,Milano,Via Edmondo De Amicis,51,20123,45.460653700001,9.1745301999999
1821511528,amenity,pharmacy,Coop.Farrn.Duomo,,Via Orefici,2,20123,45.464147100001,9.1884188999999
1855577242,amenity,pharmacy,Coop.Farm.Manzoni,Milano,Via Bigli,28,20121,45.469719200001,9.1926480999999
1855577248,amenity,pharmacy,Salvi,Milano,Via San Marco,18,20121,45.475205900001,9.1885705999999
1857902575,amenity,pharmacy,Del lazzaretto,Milano,Via Panfilo Castaldi,29,20124,45.476477900001,9.2037288999999
1858791599,amenity,pharmacy,Farmacia Sant'Eustorgio,Milano,Corso di Porta Ticinese,98,20123,45.4536981,9.1802814999999
1934402351,amenity,pharmacy,Parafarmacia Dott. E. Cervetti,Milano,Viale San Michele del Carso,10,20144,45.4646829,9.1642721999999
2003087821,amenity,pharmacy,Remotti,Milano,Viale Premuda,10,20123,45.4634921,9.2076841999998
2011041264,amenity,pharmacy,Coop.Farm.Lamarmora,Milano,Via Alfonso Lamarmora,2,20122,45.4560214,9.1961909999998
2050577567,amenity,pharmacy,Premuda,Milano,Via Pasquale Sottocorno,1,20129,45.4654403,9.2075163999998
2050577617,amenity,pharmacy,Piave,Milano,Via Felice Bellotti,1,20129,45.4708353,9.2069771999998
2053372447,amenity,pharmacy,Pharmashop,Milano,Via Torino,51,20123,45.4607953,9.1843209999998
2066420163,amenity,pharmacy,Reale,Milano,Via Larga,16,20122,45.4613145,9.1916477999998
2075241362,amenity,pharmacy,Olmetto,Milano,Via Olmetto,21,20123,45.4587887,9.1847455999998
2095675769,amenity,pharmacy,Smeraldo SNC,Milano,Viale Monte Grappa,7,20124,45.4806702,9.1888837999998
2131565340,amenity,pharmacy,S. Celso,Milano,Via Crocefisso,1,20122,45.4568825,9.1873481999998
2168878476,amenity,pharmacy,Coop.Farm.Vercelli,Milano,Corso Vercelli,5,20144,45.4661264,9.1638636999998
2282193030,amenity,pharmacy,Boccaccio,Milano,Via Giovanni Boccaccio,26,20123,45.4677449,9.1698795999998
2328940513,amenity,pharmacy,Missori snc,Milano,Piazza Giuseppe Missori,3,20123,45.4603898,9.1888873999998
2406983948,amenity,pharmacy,Cadorna snc,Milano,Piazzale Luigi Cadorna,11,20123,45.4677486,9.1760642999998
2416147973,amenity,pharmacy,Pasubio,Milano,Viale Pasubio,8,20154,45.481446,9.1852874999998
2485511096,amenity,pharmacy,Gabbiani,Milano,Via della Moscova,22,20121,45.4765159,9.1919627999998
2552341804,amenity,pharmacy,Genova SAS,Milano,Corso Genova,27,20123,45.4562471,9.1742982999998
2668877683,amenity,pharmacy,Farmacia Dottor Schiavio,Milano,Via Giosuè Carducci,11,20123,45.466085400001,9.1762732999998
2838272119,amenity,pharmacy,Farmacia Cairoli,Milano,Via San Giovanni sul Muro,9,20121,45.4666469,9.1813828999998
2838444919,amenity,pharmacy,Sanitas,Milano,Corso Giuseppe Garibaldi,49,20121,45.4738367,9.1833270999998
3016715787,amenity,pharmacy,Monforte snc,Milano,Corso Monforte,19,20122,45.4669792,9.2000027999998
3025539005,amenity,pharmacy,Alleanza Farmaceutica,Milano,Via Cesare Correnti,2,20123,45.4600804,9.1805970999998
3025595210,amenity,pharmacy,S. Giorgio,Milano,Via Torino,48,20123,45.4612175,9.1848310999998
3054402731,amenity,pharmacy,Liberty,Milano,Via San Paolo,7,20121,45.4657812,9.1933234999998
3273570474,amenity,pharmacy,Antica Farmacia Diana,Milano,Piazza Guglielmo Oberdan,4,20129,45.4741306,9.2067464999998
3336364020,amenity,pharmacy,Broletto,Milano,Via Broletto,30,20121,45.4676624,9.1857831999998
3448550160,amenity,pharmacy,Nuova Farmacia Fatebenefratelli ss,Milano,Piazzale Principessa Clotilde,1,20121,45.4795365,9.1915596999998
3675019457,amenity,pharmacy,Solferino sas,Milano,Via Solferino,25,20121,45.478077800001,9.1880637999998
3735457853,amenity,pharmacy,Coop. Farm. S. Agnese,Milano,Via Sant'Agnese,3,20123,45.465028200001,9.1775636999998
3991744046,amenity,pharmacy,Gloria Srl - Farmacia Foglia,Milano,Corso di Porta Romana,56,20122,45.4574738,9.1934107999998
3991747420,amenity,pharmacy,Borasi,Milano,Corso di Porta Romana,68,20122,45.4569883,9.1941131999998
4162194497,amenity,pharmacy,Parafarmacia Erboristeria Alchemilla,Milano,Via Meravigli,18,20123,45.465719300001,9.1809969999998
4225466422,amenity,pharmacy,Farmacia Monte Santo s.r.l.,Milano,Viale Monte Santo,12,20124,45.480147800001,9.1934998999998
4315738354,amenity,pharmacy,Pulker Farma,Milano,Piazzale Luigi Cadorna,4,20123,45.468498400001,9.1775467999998
4554616124,amenity,pharmacy,Farmacia Santa Teresa s.r.l.,Milano,Corso Magenta,96,20123,45.466104000002,9.1661911999998
4812221405,amenity,pharmacy,del Garibaldi,Milano,Corso Giuseppe Garibaldi,83,20121,45.476373100001,9.1838152999998
4911495929,amenity,pharmacy,Monte Nero,Milano,Viale Monte Nero,59,20135,45.459482500001,9.2067198999999
5209880714,amenity,pharmacy,Coop.Farm.Canonica,Milano,Via Luigi Canonica,6,20154,45.477829200002,9.1769474999999
5259440055,amenity,pharmacy,Del Carmine,Milano,Via Mercato,1,20121,45.470877600002,9.1842336999999
5350658322,amenity,pharmacy,Farmacia Centro Milano srl,Milano,Via Broletto,1 N06,20121,45.465948400002,9.1861845999998
5376780697,amenity,pharmacy,Coop.Farm.Vittoria,Milano,Via Fontana,1,20122,45.462170300002,9.2036261999998
5499377948,amenity,pharmacy,Antica Farmacia di Brera sas,,Via Fiori Oscuri,,20121,45.472444400002,9.1881778999998
5798260286,amenity,pharmacy,Farmachl,Milano,Viale Vittorio Veneto,20,20124,45.476930400002,9.2007100999999
6534097049,amenity,pharmacy,Cordusio snc,Milano,Via Santa Maria Segreta,6,20123,45.465593700001,9.1851710999998
6964148403,amenity,pharmacy,Farmacia V Alpini,Milano,Largo Quinto Alpini,1,20145,45.471853000002,9.1672907999998
8419465232,amenity,pharmacy,Parafarmacia Letteraria,Milano,Via Giosuè Carducci,9,20126,45.466547100002,9.1762741999998
8948647270,amenity,pharmacy,Del Corso,Milano,Corso Genova,23,20123,45.456715700002,9.1749803999998
8954768124,amenity,pharmacy,Della Cittadella,Milano,Corso di Porta Ticinese,50,20123,45.456628400002,9.1807346999998
9139336576,amenity,pharmacy,Farmacia Boots San Babila,Milano,Galleria Passarella,1,20122,45.465549500002,9.1974268999998
9455132037,amenity,pharmacy,Coop. Farm. Colombo,Milano,Corso Cristoforo Colombo,1,20144,45.455151100002,9.1727090999998
9455189641,amenity,pharmacy,Palazzolo,Milano,Viale Monte Nero,37,20135,45.457010700002,9.2050849999998
9455777978,amenity,pharmacy,Alla Porta snc,Milano,Via Eugenio Vaina,2,20122,45.453103800002,9.2005130999998
9455777979,amenity,pharmacy,Farmacia Colonne Di San Lorenzo Milano,Milano,Corso di Porta Ticinese,24,20123,45.458338700002,9.1809029999998
9458463116,amenity,pharmacy,De Luca snc,Milano,Via Nino Bixio,1,20129,45.472072500002,9.2072504999998
9462578054,amenity,pharmacy,S. Michele,Milano,Viale Coni Zugna,12,20144,45.459849400002,9.1650750999998
1309304546,emergency,phone,,,,,,45.4691826,9.1787724999999
2678713442,emergency,phone,,,,,,45.455385200001,9.1827495999998
2942131443,emergency,phone,,,,,,45.458536,9.1820385999998
2942131445,emergency,phone,,,,,,45.4583536,9.1830471999998
2942131449,emergency,phone,,,,,,45.4568184,9.1827225999998
4367611426,emergency,phone,,,,,,45.454446900001,9.1825699999998
4367611427,emergency,phone,,,,,,45.455188900001,9.1813753999998
5235217012,emergency,phone,,,,,,45.469310100002,9.1806185999999
5245976416,emergency,phone,,,,,,45.471042800002,9.1783335999999
5759888463,emergency,phone,,,,,,45.469694000002,9.1781798999999
5789569661,emergency,phone,,,,,,45.457588800002,9.1830357999999
5923882004,emergency,phone,,,,,,45.473697100002,9.1805013999999
5923882009,emergency,phone,,,,,,45.473337800002,9.1799541999999
5923882010,emergency,phone,,,,,,45.474287600002,9.1811745999999
5923882039,emergency,phone,,,,,,45.474944100002,9.1810860999999
5940635516,emergency,phone,,,,,,45.472000500002,9.1780958999999
2485530841,amenity,photo_booth,,,,,,45.4683222,9.1818117999998
2529826469,amenity,photo_booth,,,,,,45.4680366,9.1762146999998
2529826471,amenity,photo_booth,,,,,,45.4680771,9.1759458999998
2541951604,amenity,photo_booth,,,,,,45.4676553,9.1769672999998
3442415284,amenity,photo_booth,,,,,,45.4680514,9.1762468999998
3178411589,tourism,picnic_site,,,,,,45.4614614,9.1704137999998
7279487468,tourism,picnic_site,,,,,,45.475449900002,9.1976583999998
3991754232,leisure,picnic_table,,,,,,45.4602768,9.1933682999998
3991762852,leisure,picnic_table,,,,,,45.4596525,9.1930768999998
3991762853,leisure,picnic_table,,,,,,45.4596888,9.1930682999998
3991762854,leisure,picnic_table,,,,,,45.459707,9.1931589999998
3991762855,leisure,picnic_table,,,,,,45.4597323,9.1931085999998
3991763948,leisure,picnic_table,,,,,,45.460305,9.1932645999998
3991764457,leisure,picnic_table,,,,,,45.4602515,9.1932602999998
4878954340,leisure,picnic_table,,,,,,45.458871900001,9.1659462999999
1000000027638648,leisure,pitch,,,,,,45.472994700002,9.1653715999998
1000000027638649,leisure,pitch,,,,,,45.472673900002,9.1649973999998
1000000117086803,leisure,pitch,,,,,,45.473634400002,9.1758024999998
1000000120248973,leisure,pitch,,,,,,45.475850100002,9.1791325999998
1000000203976271,leisure,pitch,,,,,,45.475730400002,9.1825888999998
1000000222155789,leisure,pitch,,,,,,45.453967700002,9.1976769999998
1000000222155790,leisure,pitch,,,,,,45.454179100002,9.1971096999998
1000000222155791,leisure,pitch,,,,,,45.453152300002,9.1942517999998
1000000222155792,leisure,pitch,,,,,,45.453269000002,9.1943691999998
1000000224218631,leisure,pitch,,,,,,45.474276700002,9.1856105999998
1000000230833032,leisure,pitch,,,,,,45.454236700002,9.1866065999998
1000000239934584,leisure,pitch,,,,,,45.459266600002,9.1981638999998
1000000239934585,leisure,pitch,,,,,,45.459395700002,9.1975386999998
1000000254814936,leisure,pitch,,,,,,45.477239600002,9.1904949999998
1000000254814937,leisure,pitch,,,,,,45.477536700002,9.1904946999998
1000000254814938,leisure,pitch,,,,,,45.477398400002,9.1904949999998
1000000254814939,leisure,pitch,,,,,,45.477376400002,9.1901532999998
1000000267328978,leisure,pitch,,,,,,45.461928300002,9.1753834999998
1000000283790057,leisure,pitch,,,,,,45.459344700002,9.1993073999998
1000000283790059,leisure,pitch,,,,,,45.459109100002,9.1998242999998
1000000290705661,leisure,pitch,,,,,,45.456280200002,9.1817409999997
1000000305393834,leisure,pitch,,,,,,45.464166000002,9.2036687999997
1000000305393835,leisure,pitch,,,,,,45.463754700002,9.2029475999997
1000000316224144,leisure,pitch,,,,,,45.479265300002,9.1756487999997
1000000326702429,leisure,pitch,,,,,,45.472002500002,9.1645806999997
1000000338163709,leisure,pitch,,,,,,45.459873100002,9.1782388999997
1000000363325628,leisure,pitch,,,,,,45.479436700002,9.1892116999997
1000000385628861,leisure,pitch,,,,,,45.455677500002,9.1768257999997
1000000393528293,leisure,pitch,,,,,,45.462836900002,9.1643427999997
1000000477331727,leisure,pitch,,,,,,45.454039200002,9.1827284999997
1000000482598642,leisure,pitch,,,,,,45.464964200002,9.1693279999997
1000000482893939,leisure,pitch,,,,,,45.461961500002,9.1653330999997
1000000482906470,leisure,pitch,,,,,,45.461579600002,9.1655517999997
1000000482906479,leisure,pitch,,,,,,45.460559200002,9.1666941999997
1000000490282149,leisure,pitch,,,,,,45.473597300002,9.1886387999998
1000000490582704,leisure,pitch,,,,,,45.474205600002,9.1852011999998
1000000491954336,leisure,pitch,,,,,,45.454800400002,9.1952567999998
1000000491954343,leisure,pitch,,,,,,45.454350500002,9.1931780999998
1000000513375157,leisure,pitch,,,,,,45.463058300002,9.1691447999998
1000000513375158,leisure,pitch,,,,,,45.463282700002,9.1689447999998
1000000515278546,leisure,pitch,,,,,,45.461722900002,9.1689181999998
1000000515278547,leisure,pitch,,,,,,45.462029300002,9.1691529999998
1000000518451232,leisure,pitch,,,,,,45.457881100002,9.1657465999998
1000000519106205,leisure,pitch,,,,,,45.455208400002,9.1796543999998
1000000519106206,leisure,pitch,,,,,,45.455548000002,9.1794797999998
1000000521083150,leisure,pitch,,,,,,45.456492500002,9.2016659999998
1000000538551338,leisure,pitch,,,,,,45.462087600002,9.1628487999998
1000000538551339,leisure,pitch,,,,,,45.461943900002,9.1630317999998
1000000579849717,leisure,pitch,,,,,,45.479236200002,9.1752294999998
1000000779553586,leisure,pitch,,,,,,45.475592700002,9.1978061999998
252641134,amenity,place_of_worship,,,,,,45.4788427,9.1827295
252641374,amenity,place_of_worship,Chiesa Cristiana Avventista del Settimo Giorno,,,,,45.475145,9.1893361
2563051744,amenity,place_of_worship,,,,,,45.4584535,9.2040266999998
2951374596,amenity,place_of_worship,bet Yoshef veEliau,,,,,45.4765743,9.1670676999998
3448550214,amenity,place_of_worship,Cappella di San Giovanni Di Dio e San Vincenzo De Paoli,Milano,Corso di Porta Nuova,23,20121,45.4789063,9.1921551999998
4555441625,amenity,place_of_worship,Oratorio dei Chiostri di San Simpliciano,Milano,Via dei Chiostri,,20121,45.474329800002,9.1858002999998
5033959323,amenity,place_of_worship,Chiesa di Cristo,Milano,Via del Bollo,5,20123,45.463231900002,9.1842255999999
9468230157,amenity,place_of_worship,Chiesa di Santa Maria Annunciata in Camposanto,,,,,45.464201900002,9.1929567999998
1000000023227442,amenity,place_of_worship,Chiesa di San Fedele,,,,,45.466751800002,9.1915634999998
1000000024971631,amenity,place_of_worship,Basilica San Nazaro in Brolo,,,,,45.458760100002,9.1927068999998
1000000027596084,amenity,place_of_worship,Chiesa di San Pietro in Gessate,,,,,45.463111600002,9.2015066999998
1000000027596761,amenity,place_of_worship,Santo Stefano Maggiore,,,,,45.462226300002,9.1960662999998
1000000027626748,amenity,place_of_worship,Duomo di Milano,,Piazza del Duomo,,20122,45.464180000002,9.1916156999998
1000000027755927,amenity,place_of_worship,Santa Maria delle Grazie,,,,,45.465977100002,9.1711715999998
1000000038000599,amenity,place_of_worship,Basilica di San Simpliciano,,,,,45.473989500002,9.1846675999998
1000000039328036,amenity,place_of_worship,Chiesa Cristiana Protestante in Milano,,,,,45.474269100002,9.1931146999998
1000000039349468,amenity,place_of_worship,Chiesa di San Bernardino alle Ossa,,,,,45.462613900002,9.1955598999998
1000000040285652,amenity,place_of_worship,Chiesa di Sant'Ambrogio ad Nemus,,,,,45.478130300002,9.1716376999998
1000000040981436,amenity,place_of_worship,Chiesa di San Bartolomeo,Milano,Via della Moscova,6,20121,45.475989200002,9.1956138999998
1000000041669549,amenity,place_of_worship,Chiesa del Sacro Cuore di Gesù dei Frati Minori Cappuccini,Milano,Viale Piave,2,20129,45.468660400002,9.2076986999998
